,name,locality,state,address,rating,text
61,Klinik Faizal dan Rakan-Rakan Larkin,Johor Bahru,Johor,"10 Taman Dataran, <span class=""street-address"">Jalan Dataran Larkin 2</span>, <span class=""extended-address"">Johor Bahru</span>, <span class=""postal-code"">80350</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Clinic assistants: Very rude (rude and not friendly at all) especially Indian clinic assistants.

I wonder how the owner chooses workers.

The person in charge of the counter should be friendly and welcome to every patient. Org is already sick again and there is heartache.

Our first and last.

Price: A bit expensive, if expensive tiptop service xde problem. We already have a private clinic, which means we can afford to pay. Don't use the service track because you don't have money.

Doctor: It's normal

Conclusion: Better not come from regret."
62,Shinewave Retreat - Rehabilitation centre & psychology counselling,Johor Bahru,Johor,"<span class=""street-address"">No 15, Jalan Bukit Kempas 2/1</span>, <span class=""extended-address"">Taman Bukit Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,A Perfect Module and A Pioneer Psychiatrist
63,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Very clean, Awesome Doctors and very good medicines. All the staff's are very good. One of the best hospital. I give 5 stars for Columbia Asia Hospital."
64,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"If you are looking for dermatologist, highly recommend Dr Lee Yoong Wei. She's very professional, informative and took time to assess and explain my sister's and my eczema condition. Not like other doctors whom we have seen previously elsewhere who diagnose and give medication by just looking at our skin - which did not help.

Very smooth process from registration to outpatient clinic to payment and taking medication."
65,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I have been here 3 times to check up with the gynaecologist, the staff and doctors are all very professional and friendly. The surrounding is clean and parking area are plentiful. Great hospital to consider if you would want to get ops and such."
66,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I gave birth and have my baby checkup at the hospital. The services is good and I can feel that it’s getting even better. it’s an affordable private hospital. Thanks Dr. Eliza for my smooth delivery, Dr. Quek for taking care of my baby. The staff at the counter are very helpful."
67,Columbia Asia Hospital - Tebrau,Johor Bahru,Johor,"5, Kota, <span class=""street-address"">Persiaran Southkey 1</span>, <span class=""extended-address"">Southkey</span>, <span class=""postal-code"">80150</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Today we had plour medical checkup and I can't thank the staff enough for being so supportive and nice to us. The doctors in Columbia Asia Hospital are super attentive and helpful. ❤️
68,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"I recently had our baby delivered at this hospital.  The nurses were kind, attentive, and helpful.  Our pediatrician Dr. Adlena is very skilled, and knowledgeable about preterm babies.
Our OB/GYN, Dr. Kevin Lawson, is a very kind and caring man.  He explains everything thoroughly and makes you feel comfortable during the entire journey.  He is extremely skilled in his craft and does everything the right way.  He wants to help as many couples as possible. He handled the birth of my baby with utmost care, and he used all of the tools at his disposal, including specialists, and medical equipment.  I highly recommend Dr. Kevin and Kempas medical center if you are trying to conceive or if you are already pregnant."
69,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Terrible experience, appointment made 3 days before to perform scope check for stomach(upper endoscopy), at 9am today. They hold me until around 12.30pm to start the operation with reason of no ROOM! If there's no room for my action, please do not arrange the appointment at 9am, should make it 12pm instead. Has been asked to fasting since 8pm a day before! I was super hungry and thirsty, 8pm day before until 12pm today! It is 16 hours! Normally you will just hv to fast 4 to 8 hours for upper endoscopy!"
70,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Great doctors and nurses with tip top medical care. Highly recommended 👍🏻
71,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Best hospitality and friendly staff ! 😍😍😍 will definitely come again. Mro staff so good and helpful. 👍👍
72,Kempas Medical Centre,Johor Bahru,Johor,"Lot PTD 7522, <span class=""street-address"">Jalan Kempas Baru</span>, <span class=""extended-address"">Kempas</span>, <span class=""postal-code"">81200</span> <span class=""locality"">Johor Bahru</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Appointment made on 9am to perform stomach scope check and I reached on 8.30am and finish the covid 19 rtk test on 9am. The terrible and horrible part is, they hold me until 12.30pm to perform the scope check with reason of no room to perform such action! I has been fasting start from 8pm  a day before. normally, you have to fast 4 to 8 hours before the action. They shouldn't made the appointment at 9am, should be 12pm. the arrangement have problem!"
73,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,"Doctor Mohan is the best one, whenever I go there, I feel so happy and my heart is not heavy once I come back from there, I feel so satisfied after talk with him. He best doctor ever I meet, I know thst the price is higher but the service, but the way the Doctor treat the patient  Super caring and humble.To tell the truth doctor Mohan is a good really a man who can understand patience very well. I’m so happy to meet him ."
74,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"Very pricey! So expensive. Outside of the clinic shows they got ultrasound. But the machine is from year 80’s. Again, not worth it!"
75,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",3,"Good consulting, but quite high Price."
76,Mohan Clinic And Surgery,Skudai,Johor,"<span class=""street-address"">45, Jalan Pahlawan 1</span>, <span class=""extended-address"">Taman Ungku Tun Aminah</span>, <span class=""postal-code"">81300</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,Disappointed.
77,Pusat Kaunseling,Skudai,Johor,"Counselling Centre, Pusat Pentadbiran Universiti Teknologi Malaysia, <span class=""postal-code"">81310</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",4,Counselling office.
78,Pusat Kaunseling,Skudai,Johor,"Counselling Centre, Pusat Pentadbiran Universiti Teknologi Malaysia, <span class=""postal-code"">81310</span> <span class=""locality"">Skudai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Currently being upgraded and restored
79,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Professional!!
80,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",5,Teacher Qiu Ling's service is really professional! I am really cared about in Boai!
81,Agape Couselling Centre Malaysia Johor Bahru,Masai,Johor,"<span class=""street-address"">02-45, Jalan Masai Jaya 1</span>, <span class=""extended-address"">Plentong</span>, <span class=""postal-code"">81750</span> <span class=""locality"">Masai</span>, <span class=""region"">Johor</span>, <span class=""country-name"">Malaysia</span>",1,"1. The kind little girl told me that the charges are arbitrary and that I pay according to my own ability. I am very happy and full of hope because I have financial problems. Nowadays, there is still such an institution in the society that looks to money!
2. On different appointment days, I met with the same tutor twice, and talked about some ""sickness"" of my family and me without going deep.
3. My instinct tells me that the tutor’s thoughts have already sentenced me to death-the teacher is a woman-
4. The message of apology to my wife, the tutor even said that I have a good literary talent, I..... What response should I give the teacher?
5. The tutor said that I put pressure on her, I was at a loss and sweat
6. I raised my hand to speak and I was rejected. She was impatient and rushed. The counselor told her that she had a lot of appointments next. Didn’t I know that there were only 45 minutes? Didn't Counter tell you? Didn’t you see Counter’s announcement yourself?
7. Stepping out of the door of Bo'ai downstairs, my mind is blank and helpless. I thought to myself that the professional is the same. I am sick. My wife is sick. My child is sick. My family is sick. Who else can help? And guide me"
